time, timestamp, pose__0, pose__1, pose__2, pose__3, pose__4, pose__5, pose__6, pose__7, pose__8, pose__9, pose__10, pose__11, pose__12, pose__13, pose__14, pose__15, velocity__0, velocity__1, velocity__2, velocity__3, velocity__4, velocity__5, ui_torques__0, ui_torques__1, ui_torques__2, ui_torques__3, ui_torques__4, ui_torques__5, 
0.01, 2025-04-28__20-08-45.715233, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.399995, 0, 0, 0, 1, 0, 0, -0.00981, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.02, 2025-04-28__20-08-45.727730, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.399158, 0, 0, 0, 1, 0, 0, -0.128511, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.03, 2025-04-28__20-08-45.735767, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.397816, 0, 0, 0, 1, 0, 0, -0.206991, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.04, 2025-04-28__20-08-45.745809, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.395256, 0, 0, 0, 1, 0, 0, -0.305091, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.05, 2025-04-28__20-08-45.757281, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.390931, 0, 0, 0, 1, 0, 0, -0.42183, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.06, 2025-04-28__20-08-45.766613, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.386737, 0, 0, 0, 1, 0, 0, -0.51012, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.07, 2025-04-28__20-08-45.777185, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.380532, 0, 0, 0, 1, 0, 0, -0.61803, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.08, 2025-04-28__20-08-45.787247, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.373861, 0, 0, 0, 1, 0, 0, -0.71613, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.09, 2025-04-28__20-08-45.796812, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.367019, 0, 0, 0, 1, 0, 0, -0.80442, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.1, 2025-04-28__20-08-45.807263, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.357577, 0, 0, 0, 1, 0, 0, -0.91233, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.11, 2025-04-28__20-08-45.817225, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.347963, 0, 0, 0, 1, 0, 0, -1.01043, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.12, 2025-04-28__20-08-45.825824, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.339565, 0, 0, 0, 1, 0, 0, -1.08891, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.13, 2025-04-28__20-08-45.837585, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.325792, 0, 0, 0, 1, 0, 0, -1.20663, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.14, 2025-04-28__20-08-45.845796, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.315825, 0, 0, 0, 1, 0, 0, -1.28511, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.15, 2025-04-28__20-08-45.856761, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.301096, 0, 0, 0, 1, 0, 0, -1.39302, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.16, 2025-04-28__20-08-45.865729, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.288013, 0, 0, 0, 1, 0, 0, -1.48229, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.17, 2025-04-28__20-08-45.875758, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.2727, 0, 0, 0, 1, 0, 0, -1.58039, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.18, 2025-04-28__20-08-45.887603, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.253028, 0, 0, 0, 1, 0, 0, -1.69811, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.19, 2025-04-28__20-08-45.897144, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.235557, 0, 0, 0, 1, 0, 0, -1.79621, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.2, 2025-04-28__20-08-45.905772, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.220873, 0, 0, 0, 1, 0, 0, -1.87469, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.21, 2025-04-28__20-08-45.916755, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.199658, 0, 0, 0, 1, 0, 0, -1.9826, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.22, 2025-04-28__20-08-45.927181, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.177256, 0, 0, 0, 1, 0, 0, -2.09051, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.23, 2025-04-28__20-08-45.935764, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.160218, 0, 0, 0, 1, 0, 0, -2.16899, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.24, 2025-04-28__20-08-45.946786, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.135766, 0, 0, 0, 1, 0, 0, -2.2769, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.25, 2025-04-28__20-08-45.955748, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.114876, 0, 0, 0, 1, 0, 0, -2.36519, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.26, 2025-04-28__20-08-45.965736, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.0907338, 0, 0, 0, 1, 0, 0, -2.46329, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.27, 2025-04-28__20-08-45.975778, 1, 0, 0, 0.3, 0, 1, 0, 0.5, 0, 0, 1, 0.0656104, 0, 0, 0, 1, 0, 0, -2.56139, 0, 0, 0, 0, 0, 0, 0, 0, 0
0.28, 2025-04-28__20-08-45.985712, 1, -7.5312e-19, -1.26456e-18, 0.3, 7.5312e-19, 1, -1.63422e-18, 0.5, 1.26456e-18, 1.63422e-18, 1, 0.0503275, 0, 0, 0, 1, -6.06786e-17, -1.20358e-16, -7.60308e-09, 5.57075e-17, 3.49387e-17, 1.84459e-16, 0, 0, 0, 0, 0, 0
0.29, 2025-04-28__20-08-45.997613, 1, -2.92274e-18, -2.06669e-11, 0.3, 2.92317e-18, 1, 2.06669e-11, 0.5, 2.06669e-11, -2.06669e-11, 1, 0.0503275, 0, 0, 0, 1, -6.18059e-17, -1.20181e-16, -3.2205e-09, 5.22741e-09, 5.22741e-09, 1.8373e-16, 0, 0, 0, 0, 0, 0
0.3, 2025-04-28__20-08-46.006815, 1, -4.54039e-18, -1.1576e-11, 0.3, 4.54053e-18, 1, 1.1576e-11, 0.5, 1.1576e-11, -1.1576e-11, 1, 0.0503275, 0, 0, 0, 1, -6.35009e-17, -1.21298e-16, -3.27588e-09, -5.78115e-09, -5.78115e-09, 1.75926e-16, 0, 0, 0, 0, 0, 0
0.31, 2025-04-28__20-08-46.015868, 1, -6.07915e-18, -2.53289e-11, 0.3, 6.07979e-18, 1, 2.53289e-11, 0.5, 2.53289e-11, -2.53289e-11, 1, 0.0503275, 0, 0, 0, 1, -6.48042e-17, -1.22903e-16, -3.22578e-09, 5.28015e-09, 5.28015e-09, 1.67713e-16, 0, 0, 0, 0, 0, 0
